0,1,2,3,4,5,6,7
0.574456361,-0.191127092,1.294779772,0.520188474,-0.240516107,-0.990162585,-0.833604712,0.207952473
1.59621727,-0.821138259,1.033960647,0.043873454,0.45276422,-1.056038301,-1.655425647,0.182511779
2.016911754,-1.66845103,0.187052823,1.752176922,-0.415703798,0.352646461,0.547686866,0.05066687
1.966817096,-2.280032991,-0.798699969,0.86435509,0.722020059,1.171425996,0.101845407,-0.757767042
2.389254441,3.040576782,-0.400202154,-1.071322122,0.737137286,-1.512245964,0.06215418,0.430158505
-2.028059528,-0.544519875,-0.167440707,-0.263395874,-0.14049727,-0.6308824,0.634091215,0.201225304
-1.252096508,-0.775764639,-0.962049843,0.467291815,0.716398854,1.850801886,-0.511805892,-0.185575597
-1.212020781,-0.28649907,-0.17344761,1.177549281,-0.193780231,1.195778258,-0.155132725,0.461171533
-1.605543342,-0.342060629,0.842252111,0.204022423,0.336638557,0.008687913,0.066885411,-0.154373087
-0.934184247,-0.525347221,0.102531875,-0.53431141,1.030720542,0.511356853,-1.027263326,-1.362233595
-0.131087518,-0.839289532,0.21451005,0.423035697,-0.910450318,-1.301923689,1.070506973,-0.153809948
0.224398871,2.531242549,-0.317392114,-1.298836014,2.185045873,0.676939802,-0.082832183,-0.895156358
-1.941222889,-0.250417332,1.212112229,0.57318934,-0.010402436,-0.242646557,0.613959779,0.449557167
-0.949157421,0.393390347,0.051898102,1.264904771,-0.600520576,1.002787098,-0.497805056,0.289457379
2.585152433,2.669430189,-0.120157094,0.791323237,0.346488909,0.239391275,-0.416826654,1.062861888
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
-0.222787953,2.3181078,0.083377953,-0.494077868,-0.477486373,-1.117602051,-0.124381394,-0.320295623
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
0.966953657,3.424222192,-1.110999305,0.244582378,-0.403874471,0.089569704,0.059889665,0.484993971
1.340849325,-1.007766767,0.275162389,2.036889392,-0.989487903,0.506100739,0.911601724,-0.366135908
2.024758129,2.070048064,0.568947689,-0.463722878,1.094637494,-0.652273507,-0.631487427,-0.032823517
-1.053761346,0.441348518,0.106787002,-0.204116752,-0.763334715,-0.976228249,-0.446056686,-0.531602227
2.289920516,-1.345064228,0.060479169,1.204347036,0.004639357,0.188593159,-0.878387307,0.6063409
5.112258536,0.318194194,0.101798996,0.81888922,0.977643353,-0.300631899,-0.053193021,0.956842629
-1.103856005,-0.170233443,-0.878965789,-1.091938584,0.374389142,-0.157448715,-0.891898144,-1.34003614
3.388187025,-3.650793368,-0.051989966,-3.612401691,-0.986310732,-1.020367372,-0.183103776,1.982499522
-1.951241821,-0.372733725,1.014961671,0.395624974,0.217142336,-0.07889065,0.524791488,0.287870384
-0.512147442,2.496946437,0.162819279,-0.600912856,2.561434275,0.329000124,2.650024778,1.449807685
0.261498343,-1.48259847,0.083681269,-0.454988848,1.303948095,0.02160811,-0.93677384,-0.428767286
0.673285899,2.825846629,-0.975586948,0.39180133,-0.878593964,0.025397202,-0.456794988,0.171459529
-1.971279684,-0.617366509,0.620660554,0.040496241,0.672231878,0.248621164,0.346454904,-0.035503181
-1.342679982,0.337828788,1.067597823,0.291377913,-0.070101788,-0.184303248,-0.27578692,-0.326087241
-1.971279684,-0.617366509,0.620660554,0.040496241,0.672231878,0.248621164,0.346454904,-0.035503181
-1.701335742,-0.538428074,-2.168392247,0.228674503,-1.256100435,-0.159539712,0.610541099,0.891811627
4.325090286,-0.064576333,0.743360034,-3.211558115,-0.883395681,0.096464278,0.57767924,0.032322711
-0.643534669,-0.065202126,-0.909413691,0.363044755,0.429154731,1.745389288,-1.3123843,-0.799533222
-1.711354674,-0.660744466,-2.365542805,0.051110136,-1.028555664,0.004216195,0.521372807,0.730124844
-0.368381801,1.323697182,1.341825532,0.350657035,-0.692939233,-0.529649096,-1.355934821,-1.058914773
0.060860874,2.794166971,-0.249184963,-0.818861187,0.224777892,-0.889673641,0.303134968,-0.168447964
5.061910938,0.664250247,0.214186052,1.556566874,0.006110666,0.132760104,1.846105787,-0.982994085
-1.701335742,-0.538428074,-2.168392247,0.228674503,-1.256100435,-0.159539712,0.610541099,0.891811627
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
-1.55771926,-0.317172166,-0.00073805,1.369151832,-0.313276453,1.108199696,0.302773352,0.903415004
0.207694754,3.093354752,-0.316891141,-0.892470663,0.462137639,-0.85758739,0.561477294,-0.011680743
1.231377001,3.900400101,-1.421492268,-0.163079642,0.041539495,0.240770468,0.118384343,0.392793505
0.83785444,3.844838542,-0.405792547,-1.1366065,0.571958283,-0.946319877,0.340402479,-0.222751115
-1.645619069,-0.831326198,0.053649878,-0.506235043,1.246817642,0.663711541,-0.289787756,-0.801120217
3.189958659,2.576567132,-0.148899504,0.468115664,1.018645987,-0.014196709,-0.175172465,1.991394454
-1.342679982,0.337828788,1.067597823,0.291377913,-0.070101788,-0.184303248,-0.27578692,-0.326087241
-1.701335742,-0.538428074,-2.168392247,0.228674503,-1.256100435,-0.159539712,0.610541099,0.891811627
1.396741717,-1.986219998,0.606138875,-2.809500899,-1.439844356,0.647010841,0.442667904,0.171989139
2.054814924,2.436997241,1.160399364,0.068970222,0.41200318,-1.143541228,-0.363982552,0.45223683
-0.724099212,1.170707693,1.317384534,0.364695219,-0.584890683,-0.453471752,-0.987197036,-0.778358084
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
-1.526372191,-0.372692689,-1.888658607,-1.559356881,-0.102746685,-0.797019028,-0.324692339,-0.984437748
-0.161017843,-1.685057716,-0.926011549,-0.922407145,0.826812269,-0.617962203,-0.369568035,-0.073168894
-1.691316811,-0.416111682,-1.971241688,0.406238869,-1.483645207,-0.323295619,0.69970939,1.053498409
-1.222039713,-0.408815462,-0.370598168,0.999984915,0.03376454,1.359534165,-0.244301017,0.29948475
-1.741411469,-1.027693643,-2.95699448,-0.481582963,-0.34592135,0.495483915,0.253867932,0.245064497
1.706365988,-1.501493607,1.42243529,-2.595817661,-0.806310781,1.497279152,-0.27680903,-0.398140283
0.33937922,-1.09076083,-0.167857217,1.242833659,-0.028601228,0.629852172,-0.433381024,1.114081153
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
3.593261935,1.095742154,-0.048576811,1.106794903,0.047804939,0.30170222,0.237957785,-0.356903712
-1.645619069,-0.831326198,0.053649878,-0.506235043,1.246817642,0.663711541,-0.289787756,-0.801120217
-0.81093585,0.876605151,-0.062168402,-0.471889995,-0.714985517,-0.841707596,-0.9670656,-1.026689946
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
2.448337485,2.4925588,0.144699643,1.04249708,-0.118415609,0.043549117,-0.586000689,1.06778145
-1.951241821,-0.372733725,1.014961671,0.395624974,0.217142336,-0.07889065,0.524791488,0.287870384
-1.567738192,-0.439488558,-0.197888609,1.191587465,-0.085731681,1.271955603,0.21360506,0.741728222
-1.59552441,-0.219744236,1.039402669,0.38158679,0.109093785,-0.155067994,0.156053702,0.007313695
2.792795933,3.218454733,-1.218751317,0.079769102,-0.020826273,-0.488911525,-0.070695664,1.207389908
0.564437429,-0.313443484,1.097629214,0.342624108,-0.012971335,-0.826406678,-0.922773004,0.04626569
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
-1.951241821,-0.372733725,1.014961671,0.395624974,0.217142336,-0.07889065,0.524791488,0.287870384
0.918459609,-1.689045021,-1.283600353,0.756721352,-0.411995458,0.059224191,0.306237395,0.555163885
-1.239806999,-0.066754748,1.063843668,0.367548606,0.001045235,-0.231245338,-0.212684083,-0.273242994
-2.094858303,-0.593989633,-1.152692526,-0.744852355,-0.725681647,-1.346630058,0.832559235,0.276267007
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
-1.645619069,-0.831326198,0.053649878,-0.506235043,1.246817642,0.663711541,-0.289787756,-0.801120217
-1.352698914,0.215512396,0.870447265,0.113813547,0.157442983,-0.020547341,-0.364955212,-0.487774024
-1.043742415,0.563664911,0.303937561,-0.026552385,-0.990879487,-1.139984156,-0.356888394,-0.369915445
-1.741411469,-1.027693643,-2.95699448,-0.481582963,-0.34592135,0.495483915,0.253867932,0.245064497
0.526452019,2.526658847,-0.907880769,0.465410806,-1.115953711,-0.006689049,-0.715137315,0.014692308
-1.701335742,-0.538428074,-2.168392247,0.228674503,-1.256100435,-0.159539712,0.610541099,0.891811627
2.448337485,2.4925588,0.144699643,1.04249708,-0.118415609,0.043549117,-0.586000689,1.06778145
-0.130961048,-1.318108539,-0.334559874,-0.389714046,0.144177954,-1.109229924,-0.10206316,0.411891453
-2.068135255,-1.033785444,-0.95604294,-0.97365334,0.769681816,0.024141227,0.277418049,-0.445521826
2.770051242,1.260777995,-1.323200486,0.050037453,2.63697708,1.270441185,1.775096589,1.199816012
0.426597217,3.069472851,-0.027593406,-0.655335004,-0.110815429,-1.129606892,0.023565474,-0.28731787
0.95795999,-0.257881925,0.081929493,1.316150965,-0.543390123,0.360683667,-1.14479114,0.66181031
-0.623496805,0.179430659,-0.515112574,0.718173488,-0.025934812,1.417877474,-1.134047716,-0.476159657
-0.58353403,-1.887516963,-1.935704367,-1.389825443,0.349676442,-1.257532517,0.197637769,0.282429497
2.361500847,2.198456257,-1.234853293,0.205911866,-0.248510443,-0.344686726,-0.565869253,0.819449588
-1.951241821,-0.372733725,1.014961671,0.395624974,0.217142336,-0.07889065,0.524791488,0.287870384
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
0.654894433,-0.948217904,-0.382948528,1.331287753,-0.281098965,1.01600469,0.013778157,-0.378924067
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
1.207504714,-2.064344298,-2.793481098,-0.551523056,-0.050600113,-0.540007045,-1.036602504,0.915350299
-1.33266105,0.460145181,1.264748381,0.46894228,-0.29764656,-0.348059155,-0.186618628,-0.164400459
-1.605543342,-0.342060629,0.842252111,0.204022423,0.336638557,0.008687913,0.066885411,-0.154373087
-1.59552441,-0.219744236,1.039402669,0.38158679,0.109093785,-0.155067994,0.156053702,0.007313695
1.123092186,2.371910335,2.04146373,-5.443482506,-3.358294694,2.321167317,1.136940158,1.34246551
2.592531926,-2.594661201,-0.774422478,1.317320273,0.324271477,1.451363721,1.637229357,-2.280800979
-0.516735254,-1.838047205,-0.950452548,-0.908368962,0.934860819,-0.541784859,-0.00083025,0.207387794
-1.941222889,-0.250417332,1.212112229,0.57318934,-0.010402436,-0.242646557,0.613959779,0.449557167
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
-2.018040596,-0.422203483,0.029709852,-0.085831507,-0.368042041,-0.794638307,0.723259507,0.362912087
-1.342679982,0.337828788,1.067597823,0.291377913,-0.070101788,-0.184303248,-0.27578692,-0.326087241
-1.212020781,-0.28649907,-0.17344761,1.177549281,-0.193780231,1.195778258,-0.155132725,0.461171533
4.61271792,-3.154698869,1.690981068,1.633810408,-0.323896829,-1.148922055,3.011410275,-2.572836409
5.086897815,-4.035882201,0.056206118,0.776853225,1.5438393,-0.501103903,-1.18754206,1.599008075
0.015121829,1.256942348,0.128975253,1.146619527,-0.99581325,0.821197156,-1.667121249,-0.605056935
3.808876558,0.808845581,0.442831449,0.179848837,-0.487804817,-1.947283827,1.467099216,-1.046305253
-0.986962571,0.490818277,1.092038822,0.277339729,-0.178150338,-0.260480592,-0.644524705,-0.60664393
-0.724099212,1.170707693,1.317384534,0.364695219,-0.584890683,-0.453471752,-0.987197036,-0.778358084
1.683755724,-1.94775225,1.287516046,0.218536777,0.858702906,-1.431591795,-1.040425515,1.536645747
0.726950161,2.983419818,-0.360657294,-1.386483674,2.31435707,0.632848709,-0.193227642,-1.018945826
-1.605543342,-0.342060629,0.842252111,0.204022423,0.336638557,0.008687913,0.066885411,-0.154373087
-0.784212802,0.436809339,0.134481183,-0.70069098,0.780377945,0.529063689,-1.522206786,-1.748478779
1.746441715,-1.012228038,2.211037523,-1.885560195,-1.716489867,0.842255524,0.079864137,0.248606847
2.32129865,2.188009696,-1.474385602,0.308404143,-0.392959629,0.117643136,0.250027714,-0.392998943
-2.068135255,-1.033785444,-0.95604294,-0.97365334,0.769681816,0.024141227,0.277418049,-0.445521826
-2.286921368,-0.281090428,1.384821789,0.764791891,-0.129898657,-0.330225119,1.071865856,0.891800638
0.985131914,-1.160756255,0.25072139,2.050927576,-0.881439353,0.582278083,1.280339509,-0.085579219
4.543419014,-3.703046011,2.206764471,-2.313054006,-0.177289924,0.152558462,-0.229290617,1.241274022
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
1.298175776,3.949869859,-0.436240449,0.318376839,0.626723872,0.956518126,-0.080083677,0.317751802
-1.567738192,-0.439488558,-0.197888609,1.191587465,-0.085731681,1.271955603,0.21360506,0.741728222
0.284512461,3.265140902,0.865511236,-0.233449815,0.819777245,-0.305595639,0.452177566,0.074964337
0.975112982,-1.283072648,0.053570832,1.87336321,-0.653894582,0.74603399,1.191171217,-0.247266001
-1.741411469,-1.027693643,-2.95699448,-0.481582963,-0.34592135,0.495483915,0.253867932,0.245064497
1.396741717,-1.986219998,0.606138875,-2.809500899,-1.439844356,0.647010841,0.442667904,0.171989139
-0.949157421,0.393390347,0.051898102,1.264904771,-0.600520576,1.002787098,-0.497805056,0.289457379
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
-0.80655486,0.187858667,2.311497448,-1.932150563,-1.975410467,1.339239278,0.185699821,0.510212887
1.361013658,-1.24195299,0.120393581,1.579268382,-0.389949174,0.371282691,-0.082631826,0.522939058
0.279763338,2.77028507,0.040112773,-0.581725528,-0.348175176,-1.161693143,-0.234776852,-0.444085091
2.645150102,-2.354023756,0.941933419,0.302335044,0.807995316,-0.9003196,-0.052115933,-0.590318443
-0.457489016,0.44290114,-1.866470357,-0.208620603,-0.33522522,1.000406377,-1.545756903,-1.057892456
-1.212020781,-0.28649907,-0.17344761,1.177549281,-0.193780231,1.195778258,-0.155132725,0.461171533
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
-2.018040596,-0.422203483,0.029709852,-0.085831507,-0.368042041,-0.794638307,0.723259507,0.362912087
-0.054143341,-1.146322389,0.847842504,0.269306802,0.50181756,-0.557238173,-0.211362888,0.498536533
-2.068135255,-1.033785444,-0.95604294,-0.97365334,0.769681816,0.024141227,0.277418049,-0.445521826
3.956819824,-2.728200829,1.624321827,1.460901867,-0.298142204,-1.130285825,2.381091584,-2.100564221
1.919354368,-0.664153431,-0.263653134,1.399949232,-0.594097713,0.891955862,-0.156481559,-1.46515388
-0.247741531,0.577052932,-0.096370459,1.059264037,-0.589072905,1.014188316,-1.324448918,-0.433342781
2.399273372,3.162893174,-0.203051596,-0.893757756,0.509592515,-1.676001871,0.151322472,0.591845288
3.907588691,1.969106478,-0.192827872,1.360186885,0.57690077,0.594100527,2.697401263,-0.285508859
3.3009213,2.726836395,-0.951687042,0.86678683,-0.626629074,-0.328088313,1.664535934,-0.066676342
-1.342679982,0.337828788,1.067597823,0.291377913,-0.070101788,-0.184303248,-0.27578692,-0.326087241
2.927563072,2.437088613,-0.090756129,-0.564361038,0.503328443,-1.649996706,0.89232052,0.206854004
2.555095638,2.302481012,-0.711608769,0.258630137,1.029123224,0.730658996,-0.684331529,0.577801541
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
2.870565063,1.472770436,-1.100487872,0.452429882,-0.511624814,-0.395409208,-0.193892887,0.190410179
-0.97694364,0.613134669,1.28918938,0.454904096,-0.40569511,-0.424236499,-0.555356414,-0.444957147
0.917757793,-0.268328487,-0.157602816,1.418643242,-0.68783931,0.823013529,-0.328894174,-0.550638221
0.621919088,-1.807006652,0.759732938,-0.015405668,1.075601665,-0.710692452,-0.575277746,0.915339311
7.125104035,-5.895618598,-0.01097202,0.100280182,3.037646844,-1.125222645,-2.190118343,3.01110319
-1.33266105,0.460145181,1.264748381,0.46894228,-0.29764656,-0.348059155,-0.186618628,-0.164400459
0.564437429,-0.313443484,1.097629214,0.342624108,-0.012971335,-0.826406678,-0.922773004,0.04626569
-0.784212802,0.436809339,0.134481183,-0.70069098,0.780377945,0.529063689,-1.522206786,-1.748478779
1.107823081,-2.089739728,1.566949696,-2.314006234,-0.746611429,1.438935843,0.612937669,0.377504125
-1.456239669,0.483522057,-0.508604699,-0.316406316,-1.695560085,-1.943310376,0.299485702,0.147369729
2.041919066,-1.114317896,1.601645096,-2.152234835,-1.513898061,1.555919856,0.348686735,-1.567771937
-1.951241821,-0.372733725,1.014961671,0.395624974,0.217142336,-0.07889065,0.524791488,0.287870384
3.38341027,1.787406361,0.125008954,-3.395654703,-0.636250337,0.990899309,1.813031061,-0.816041529
-1.577757123,-0.56180495,-0.395039167,1.014023099,0.14181309,1.435711509,0.124436768,0.580041439
-1.352698914,0.215512396,0.870447265,0.113813547,0.157442983,-0.020547341,-0.364955212,-0.487774024
-1.252096508,-0.775764639,-0.962049843,0.467291815,0.716398854,1.850801886,-0.511805892,-0.185575597
-1.029976647,-0.721714667,-2.908112483,-0.509659331,-0.56201845,0.343129227,-0.483607638,-0.316048881
1.067620884,-2.10018629,1.327417386,-2.211513957,-0.891060615,1.901265705,1.428834636,-0.834944406
3.030209597,1.720638063,2.071495121,-5.392236312,-3.301164241,1.679063886,0.489954073,1.714818441
1.583801291,-1.051329142,-0.44286294,0.956366406,0.113489567,0.833315158,-0.781977323,-0.295522226
-1.352698914,0.215512396,0.870447265,0.113813547,0.157442983,-0.020547341,-0.364955212,-0.487774024
-0.851011577,0.387339581,-0.850770636,-1.182147461,0.195193568,-0.186683968,-1.323738766,-1.673437076
-1.691316811,-0.416111682,-1.971241688,0.406238869,-1.483645207,-0.323295619,0.69970939,1.053498409
-1.352698914,0.215512396,0.870447265,0.113813547,0.157442983,-0.020547341,-0.364955212,-0.487774024
0.160715677,2.251352967,-1.129472326,0.301884624,-0.780360389,0.233244202,-0.435567821,0.133562215
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
-1.239806999,-0.066754748,1.063843668,0.367548606,0.001045235,-0.231245338,-0.212684083,-0.273242994
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
-0.651283024,0.39917498,0.722178703,-0.091827187,0.168890654,-0.009146122,-1.191599074,-1.210574184
0.967978922,-0.135565533,0.279080052,1.493715332,-0.770934895,0.19692776,-1.055622849,0.823497093
3.373739948,-3.467217226,0.662444363,1.636373346,0.611566532,-0.610385313,0.550091028,2.508935711
0.346562113,2.819754828,1.025364592,-0.100269047,0.237009201,-0.445945486,-0.433244872,-0.519126793
-1.741411469,-1.027693643,-2.95699448,-0.481582963,-0.34592135,0.495483915,0.253867932,0.245064497
1.838916296,0.092937381,1.414075167,0.588849954,-0.553514854,-1.114211413,-1.003864428,-0.878277341
3.448694029,2.791956693,-1.152092075,0.252677642,-0.046580898,-0.507547755,0.559623027,0.735117719
-1.645619069,-0.831326198,0.053649878,-0.506235043,1.246817642,0.663711541,-0.289787756,-0.801120217
0.535443804,-0.460341171,-0.927763324,0.848732668,-1.02052595,-0.278886646,-0.577585336,1.017408702
-1.605543342,-0.342060629,0.842252111,0.204022423,0.336638557,0.008687913,0.066885411,-0.154373087
0.343103078,2.963882727,-0.732538111,0.341976418,1.506411616,1.37859162,1.369085908,1.294627459
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
-0.397375426,1.176799494,-0.683567006,0.856765596,-1.700493848,0.017870935,-1.010747153,-0.087771761
1.213936959,-1.791134879,-1.89299278,0.490046712,-0.209403652,0.772888523,0.575059993,-1.2612149
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
-1.741411469,-1.027693643,-2.95699448,-0.481582963,-0.34592135,0.495483915,0.253867932,0.245064497
-1.229788068,0.055561644,1.260994226,0.545112972,-0.226499536,-0.395001245,-0.123515791,-0.111556211
-1.33266105,0.460145181,1.264748381,0.46894228,-0.29764656,-0.348059155,-0.186618628,-0.164400459
-0.651283024,0.39917498,0.722178703,-0.091827187,0.168890654,-0.009146122,-1.191599074,-1.210574184
-0.350614514,0.981636468,-0.092616304,0.983093344,-0.660219929,1.061130407,-1.387551755,-0.486187029
-0.409860752,-1.299311877,0.823401505,0.283344985,0.60986611,-0.481060829,0.157374897,0.779093222
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
2.399273372,3.162893174,-0.203051596,-0.893757756,0.509592515,-1.676001871,0.151322472,0.591845288
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
2.134850029,2.686715265,0.107441366,-0.486095735,0.064178549,-1.827202634,0.092827793,0.684045753
-2.028059528,-0.544519875,-0.167440707,-0.263395874,-0.14049727,-0.6308824,0.634091215,0.201225304
1.238102812,-1.082002238,-0.27015338,1.147968956,-0.006006655,0.745736595,-0.324071247,0.146721246
2.792795933,3.218454733,-1.218751317,0.079769102,-0.020826273,-0.488911525,-0.070695664,1.207389908
-0.397375426,1.176799494,-0.683567006,0.856765596,-1.700493848,0.017870935,-1.010747153,-0.087771761
1.593693753,-0.450193743,0.303357542,1.946680516,-1.168683477,0.476865486,0.479761101,-0.699536844
2.927563072,2.437088613,-0.090756129,-0.564361038,0.503328443,-1.649996706,0.89232052,0.206854004
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
2.099400725,-2.607881064,1.263748819,-2.510264611,-0.425325061,1.671634083,0.696181993,-0.698698317
2.191629872,2.61386863,0.895542627,-0.182203621,0.876907698,-0.94769907,-0.194808518,0.447317268
-0.603458942,0.424063443,-0.120811458,1.073302221,-0.481024355,1.090365661,-0.955711133,-0.152786092
1.586071868,-0.464635644,1.385880013,0.67905883,-0.374319281,-1.084976159,-0.572023806,-0.544876404
0.95795999,-0.257881925,0.081929493,1.316150965,-0.543390123,0.360683667,-1.14479114,0.66181031
0.232504717,-1.629496157,-1.94171127,0.051119712,0.29639348,0.569128142,-0.591586172,0.542375725
2.229680455,-1.600143575,-0.573354257,0.95171058,0.315279714,0.978434835,-0.240826923,-0.929481196
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
2.389254441,3.040576782,-0.400202154,-1.071322122,0.737137286,-1.512245964,0.06215418,0.430158505
-1.605543342,-0.342060629,0.842252111,0.204022423,0.336638557,0.008687913,0.066885411,-0.154373087
-1.59552441,-0.219744236,1.039402669,0.38158679,0.109093785,-0.155067994,0.156053702,0.007313695
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
-2.13493403,-1.083255202,-1.941294759,-1.455109821,0.184497439,-0.69160643,0.475886068,-0.370480123
-1.59552441,-0.219744236,1.039402669,0.38158679,0.109093785,-0.155067994,0.156053702,0.007313695
-0.959176353,0.271073955,-0.145252456,1.087340405,-0.372975805,1.166543005,-0.586973348,0.127770596
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
0.321611933,-0.748700116,1.266584619,0.610397351,-0.061320533,-0.960927331,-0.40176409,0.541353409
-1.961260753,-0.495050117,0.817811112,0.218060607,0.444687107,0.084865257,0.435623196,0.126183602
1.583674821,-0.572510135,0.106206984,1.769116149,-0.941138705,0.640621392,0.39059281,-0.861223627
0.96522052,-1.884208047,-0.692649651,0.8830491,0.628278462,1.102483663,-0.070567208,0.156748617
-1.409478757,0.28835903,0.082346004,-0.190078568,-0.655286165,-0.900050905,-0.077318901,-0.251045538
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
-1.851365034,-0.022159126,0.061158188,-0.658576428,1.104523596,0.757595721,-0.41599343,-0.906808712
-2.001336479,-0.984315686,0.029208879,-0.492196859,1.354866193,0.739888885,0.078950029,-0.520563528
